"Run Date","Master BOL","House BOL","Voyage #","Bill Type","Carrier Code","IMO #","Vessel Name","Arrival Date","US Port of Unlading","US Port of Destination","Foreign Port of Lading","Foreign Port of Destination","Place of Receipt",Quantity,"Weight (kg)","Type of Service",Shipper,"Shipper Address",Consignee,"Consignee Address","Notify Party 1","Notify Party 1 Address","Notify Party 2","Notify Party 2 Address",Commodity,"Number of Containers","Marks & Numbers","Container Numbers","Seal Numbers"
2021-01-13,HDMUBUWB5069005,,0067E,"Master Bill",HDMU,9637155,"HYUNDAI PLATINUM",2021-01-12,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","38 CTN","17,107","Pier to Pier","NEW WORLD SHIPPING CO.,LTD.","#1402, 117, NAMDAEMUN-RO, JUNG-G U, SEOUL, 04522, REPUBLIC OF KOREA (DONG-A BLDG., 14F)","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA",,,"1CNTR ""SHIPPER'S LOAD,COUNT & WEIGHT:"" (38 CARTONS) CY / CY BRASS ROD CDA 360 FREE CUTTING BRASS BAR/ROD FREIGHT PREPAID COPY NON-NEGOTIABLE B/L RELEASE PROCEDURES",1,"DAECHANG|LLOYDS, INC.|LONG BEACH(L.|A.)CA|P.O NO :|5400527298,|5400527800,|5400527801|W/C NO: 1 - 33|FORM :|SIZE :|NET :32,117 LB|S|GROSS:32,523 L|B|MADE IN KOREA|P.O|SIZE ALLOY|NET/GROSS|WEIGHT|PKG NO. : 1-5",TEMU1743705,193447149
2021-01-13,HDMUBUWB5069030,,0067E,"Master Bill",HDMU,9637155,"HYUNDAI PLATINUM",2021-01-12,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","38 CTN","16,786","Pier to House","NEW WORLD SHIPPING CO.,LTD","SEOUL, KOREA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA",,,"1CNTR ""SHIPPER'S LOAD,COUNT & WEIGHT:"" (38 CARTON) CY / DR 38 W/CASE BRASS ROD FREIGHT PREPAID COPY NON-NEGOTIABLE B/L RELEASE PROCEDURES",1,"LLOYDS PACIFIC|INT'L INC|P.O NO:|W/C NO:|FORM :|SIZE :|NET : LBS|GROSS : LBS|MADE IN KOREA",GAOU2095325,193447116
2021-01-13,HDMUBUWB5069218,,0067E,"Master Bill",HDMU,9637155,"HYUNDAI PLATINUM",2021-01-12,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","95 PKG","13,104","Pier to Pier","DONGSUE CONSOLIDATION CO., LTD","25-5, 1-KA, CHUNMU-RO, CHUNG-KU 9TH FL. CORYO DAEYUNGAK CENTER SEOUL, KOREA, SOUTH O B OF -AS PER ATTACHED RIDER-","BINEX LINE CORPORATION","19515 S. VERMONT AVENUE, TORRANCE, CA 90502, USA","BINEX LINE CORPORATION","19515 S. VERMONT AVENUE, TORRANCE, CA 90502, USA",,,"1CNTR ""SHIPPER'S LOAD,COUNT & WEIGHT:"" (95 PACKAGES) CY / CY BRASS ROD 7407 21 0000 LCD MONITOR PARTS 8528 59 1090 DIGITAL ENCORDER 8517 62 3410 WOVEN FABRIC 5208 52 FREIGHT PREPAID",1,N/M,HDMU5567154,S859786
2021-01-13,HDMUBUWB5069030,NWSNNWSC2012406,067E,"House Bill",NWSN,9637155,"HYUNDAI PLATINUM",2021-01-12,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","38 CTN","16,786","Pier to House","DAECHANG CO. LTD.","1292-4 JEONGWANG-DONG SIHEUNG-SI.K YUNGGI-DO KOREA","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE 232 IRVINE CA 92604","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE 232 IRVINE CA 92604",,,"BRASS ROD",1,"NO MARKS",GAOU2095325,193447116
2021-01-13,HDMUBUWB5069218,DCCTPOR20120219,067E,"House Bill",DCCT,9637155,"HYUNDAI PLATINUM",2021-01-12,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","10 PKG","4,378","Pier to Pier","DAECHANG CO LTD","1292 4 JEONGWANG DONG SIHEUNG SI KY UNGGI DO KOREA","DAECHANG LLOYDS INC","4482 BARRANCA PKWY STE 232 IRVINE C A 92604 USA","DAECHANG LLOYDS INC","4482 BARRANCA PKWY STE 232 IRVINE C A 92604 USA",,,"BRASS ROD 7407 21 0000",1,"NO MARKS",HDMU5567154,S859786
2021-01-13,HDMUBUWB5068351,,0067E,"Master Bill",HDMU,9637155,"HYUNDAI PLATINUM",2021-01-12,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","17 PKG","33,241","Pier to Pier","C.H. ROBINSON FREIGHT SERVICES KOREA LTD","3FL, HANLIM BUILDING 62, WORLD CUP-RO, MAPO-GU, SEOUL, KOREA","C.H. ROBINSON INTERNATIONAL,INC.","(0642)-CHICAGO, 1501 N.MITTEL BLV D. SUITE A, WOOD DALE,IL,60191,US A","C.H. ROBINSON INTERNATIONAL,INC.","(0642)-CHICAGO, 1501 N.MITTEL BLV D. SUITE A, WOOD DALE,IL,60191,US A",,,"2CNTR ""SHIPPER'S LOAD,COUNT & WEIGHT:"" (17 PACKAGES) CY / CY BRASS ROD ASTM B16-10&249-12 C36000 H02 FREIGHT COLLECT COPY NON-NEGOTIABLE B/L RELEASE PROCEDURES",2,"DELTA FAUCET|COMPANY|MEMPHIS, TN|P.O NO:|B/D NO:|FORM :|SIZE :|NET :|GROSS :|MADE IN KOREA",HDMU3209465|HDMU3211992,192895751|193425448
2021-01-12,HLCUBO1201255020,MFSRUS009685,0150,"House Bill",MFSR,9408841,ARISTOMENIS,2021-01-11,"NEWARK, NEW JERSEY",,"JAWAHARLAL NEHRU INDIA",,"NHAVA SHEVA INDIA","54 PKG","20,142","Pier to Pier","MEHTA TUBES LIMITED","CHAR RASTA NANAPONDHA TALUKA KAPRADA DIST VALSAD 396126 GUJARAT 396126 IN","BURNDY LLC","34 BERN DIBNER DRIVE LINCOLN NH 03251 LINCOLN NH 03251 US",,,,,"COPPER TUBE/BRASS ROD HS CODE 74111000, 74072 .",1,"120,|01 TO 54 PKGS",SEGU1102958,HLD9725811
2021-01-12,HLCUBO1201255020,,0150,"Master Bill",HLCU,9408841,ARISTOMENIS,2021-01-11,"NEWARK, NEW JERSEY",,"JAWAHARLAL NEHRU INDIA",,"NHAVA SHEVA, IN","54 PCS","20,142","Pier to Pier","MATRIX FREIGHT SYSTEMS PVT.LTD.","F-1210, LGF, CHITTRANJAN PARK NEW DELHI - 110019 INDIA","OLYMPIAD LINES, LLC.","173 ROUTE 526 ALLENTOWN, NJ 08501 TERRYGRELLEOLYMPIADLINE.COM LAURENDIFILIPPISOLYMPIADLINE.COMXX","OLYMPIAD LINES, LLC.","173 ROUTE 526 ALLENTOWN, NJ 08501 TERRYGRELLEOLYMPIADLINE.COM LAURENDIFILIPPISOLYMPIADLINE.COMXX",,,"COPPER TUBES BRASS ROD FIFTY FOUR PACKAGES ONLY COPPER TUBES BRASS ROD HS CODE 74111000,74072120 1) INV.NO. NPE0120---- 7125859 DT. 10/12/2020",1,"01 - 54 PKGS|.",SEGU1102958,HLD9725811
2021-01-12,HDMUBUWB5068002,,0015E,"Master Bill",HDMU,9725158,"HYUNDAI NEPTUNE",2021-01-11,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","44 CTN","19,492","Pier to Pier","RAMSESLOGISTICSCO.,LTD.","6F,BUMHWABLDG,70-1BUKCHA NG-DONG,CHUNGKUSEOUL KORE A","USMX TRANSPORT, INC.","500 E.CARSON PLAZA DR. #113, CARSON, CA 90746 USA","USMX TRANSPORT, INC.","500 E.CARSON PLAZA DR. #113, CARSON, CA 90746 USA",,,"1CNTR ""SHIPPER'S LOAD,COUNT & WEIGHT:"" (44 WOODEN CARTONS) CY / CY BRASS ROD C36000 PER ASTM B 16/16M REV 2010 FREIGHT PREPAID COPY NON-NEGOTIABLE B/L RELEASE PROCEDURES",1,"DAECHANG LLOYD|S, INC.|LONG BEACH(L.|A.)CA|P.O NO : 54005|28041|W/C NO :1 - 44|FORM :|SIZE :|NET: 42,878LBS|GROSS : 42,970|LBS|MADE IN KOREA",TEMU3533349,982599
2021-01-11,HLCUTLV201108103,,53W,"Master BOL w/in-bond",HLCU,9322334,"ZIM VANCOUVER",2021-01-10,"NEWARK, NEW JERSEY","CHICAGO, ILLINOIS, INCLUDING O HARE INTERNATIONAL AIRPORT","HAIFA ISRAEL",,"HAIFA, IL","153 PCS","79,490","House to House","IBL LOGISTICS","HASAN SHUKRI 8 HAIFA 3311135 ISRAEL","FTS INTERNATIONAL EXPRESS","840 MARK ST.ELK GROVE VILLAGE IL 60007 USA","FTS INTERNATIONAL EXPRESS","840 MARK ST.ELK GROVE VILLAGE IL 60007 USA",,,"METAL PARTS C360, BRASS ROD HS CODE 7403.21 32 PACKAGES 2 OF THEM IN BOXES BOXES TARA = 185 LB = 84 KG = 43,781 LB = METAL PARTS C360, BRASS ROD HS CODE 7403.21 43 PACKAGES 43,808 LB = 19,868 KG TOTAL 43,808 LB =19,868 KG METAL PARTS C360, BRASS ROD HS CODE 7403.21 - 33 PACKAGES = 36,219 LB = 16,426 KG C630, C954, ALUMINIUM BRONZE RODS METAL PARTS C360, BRASS ROD HS CODE 7403.21 38 PACKAGES 18 OF THEM IN BOXES BOXES TARA = 1,514 LB = 687 KG = 42,216 LB =",4,"NO MARKS|.",HLXU3327215|UACU3883518|FCIU3051737|UACU3749387,ML-IL1292505|ML-IL1292814|ML-IL1289157|ML-IL1288856
2021-01-11,HLCUTLV201108103,HLCUTLVKK08103AA,53W,"House Bill",HLCU,9322334,"ZIM VANCOUVER",2021-01-10,"NEWARK, NEW JERSEY",,"HAIFA ISRAEL",,"HAIFA, IL","153 PCS","79,490","House to House","FINKELSTEIN METALS LTD.","HAZAIT ST. 1 ALON TAVOR INDUSTRIAL ZONE AFULA ELITE","FINKELSTEIN METALS USA INC","2638 UNITED LANE ELK GROVE VILLAGE, IL 60007 UNITED STATES","FTS INTERNATIONAL EXPRESS","840 MARK ST.ELK GROVE VILLAGE IL 60007 USA",,,"METAL PARTS C360, BRASS ROD HS CODE 7403.21 32 PACKAGES 2 OF THEM IN BOXES BOXES TARA = 185 LB = 84 KG = 43,781 LB = METAL PARTS C360, BRASS ROD HS CODE 7403.21 43 PACKAGES 43,808 LB = 19,868 KG TOTAL 43,808 LB =19,868 KG METAL PARTS C360, BRASS ROD HS CODE 7403.21 - 33 PACKAGES = 36,219 LB = 16,426 KG C630, C954, ALUMINIUM BRONZE RODS METAL PARTS C360, BRASS ROD HS CODE 7403.21 38 PACKAGES 18 OF THEM IN BOXES BOXES TARA = 1,514 LB = 687 KG = 42,216 LB =",4,"NO MARKS|.",HLXU3327215|UACU3883518|FCIU3051737|UACU3749387,ML-IL1292505|ML-IL1292814|ML-IL1289157|ML-IL1288856
2021-01-09,MAEU911509864,,006E,"Master Bill",MAEU,9342516,"MAERSK ALFIRK",2020-12-27,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,BUSAN,"16 PKG","32,954","Container Yard","C H ROBINSON FREIGHT SERVICE","3F, HANLIM BUILDING 62 62 82-27015482","C.H. ROBINSON INTERNATIONAL, INC","1501 N MITTEL BLVD 60191-1055 WOOD DALE 1-6302747950","C.H. ROBINSON INTERNATIONAL, INC","1501 N MITTEL BLVD 60191-1055 WOOD DALE 1-6302747950",,,"BRASS ROD",2,"DELTA FAUCET COMPANY MEMPHIS, TN P|.O NO: W/C NO : FORM : SIZE|: NET : GROSS :",MAEU4683896|MAEU4700397,KR4825340|MLKR4825340|KR4828670|MLKR4828670
2021-01-09,HLCUTLV201108125,,55W,"Master BOL w/in-bond",HLCU,9322346,"ZIM YOKOHAMA",2021-01-08,"NEWARK, NEW JERSEY","CHICAGO, ILLINOIS, INCLUDING O HARE INTERNATIONAL AIRPORT","HAIFA ISRAEL",,"HAIFA, IL","163 PCS","79,377","House to House","IBL LOGISTICS","HASAN SHUKRI 8 HAIFA 3311135 ISRAEL","FTS INTERNATIONAL EXPRESS","840 MARK ST.ELK GROVE VILLAGE IL 60007 USA","FTS INTERNATIONAL EXPRESS","840 MARK ST.ELK GROVE VILLAGE IL 60007 USA",,,"METAL PARTS C360, BRASS ROD HS CODE 7403.21 - 41 PACKAGES = 42,047 LB = 19,069 KG C954, ALUMINUM BRONZE RODS HS CODE 7407.29 METAL PARTS C360, BRASS ROD HS CODE 7403.21 - 36 PACKAGES = 38,813 LB = 17,602 KG C932, BRONZE RODS HS CODE 7403.22 - METAL PARTS C360, BRASS ROD HS CODE 7403.21 - 37 PACKAGES = 41,719 LB = 18,921 KG C954, ALUMINUM BRONZE RODS HS CODE 7407.29 METAL PARTS C360, BRASS ROD HS CODE 7403.21 39 PACKAGES 43,658 LB = 19,799 KG TOTAL 43,658 LB =19,799 KG",4,"NO MARKS|.",UACU3502000|UACU3537768|GLDU3834733|TCLU3598276,ML-IL1264911|ML-IL1319726|ML-IL1290825|ML-IL1315594
2021-01-09,HLCUTLV201108125,HLCUTLVKK08125AA,55W,"House Bill",HLCU,9322346,"ZIM YOKOHAMA",2021-01-08,"NEWARK, NEW JERSEY",,"HAIFA ISRAEL",,"HAIFA, IL","163 PCS","79,377","House to House","FINKELSTEIN METALS LTD.","HAZAIT ST. 1 ALON TAVOR INDUSTRIAL ZONE AFULA ELITE","FINKELSTEIN METALS USA INC","2638 UNITED LANE ELK GROVE VILLAGE, IL 60007 UNITED STATES","FTS INTERNATIONAL EXPRESS","840 MARK ST.ELK GROVE VILLAGE IL 60007 USA",,,"METAL PARTS C360, BRASS ROD HS CODE 7403.21 - 41 PACKAGES = 42,047 LB = 19,069 KG C954, ALUMINUM BRONZE RODS HS CODE 7407.29 METAL PARTS C360, BRASS ROD HS CODE 7403.21 - 36 PACKAGES = 38,813 LB = 17,602 KG C932, BRONZE RODS HS CODE 7403.22 - METAL PARTS C360, BRASS ROD HS CODE 7403.21 - 37 PACKAGES = 41,719 LB = 18,921 KG C954, ALUMINUM BRONZE RODS HS CODE 7407.29 METAL PARTS C360, BRASS ROD HS CODE 7403.21 39 PACKAGES 43,658 LB = 19,799 KG TOTAL 43,658 LB =19,799 KG",4,"NO MARKS|.",UACU3502000|UACU3537768|GLDU3834733|TCLU3598276,ML-IL1264911|ML-IL1319726|ML-IL1290825|ML-IL1315594
2021-01-08,MAEU206417466,,047E,"Master Bill",MAEU,9359052,"GERDA MAERSK",2021-01-07,"NEWARK, NEW JERSEY",,"PUSAN SOUTH KOREA",,BUSAN,"37 CTN","17,676","Container Yard","PANTOS LOGISTICS CO., LTD.","58 SAEMUNAN-RO JONGNO-GU SEOUL 03184,KOREA 82-516033666","PANTOS NORTH AMERICA, INC.","111 SYLVAN AVE SOUTH BUILDING L2, ENGLEWOOD CLIFFS, NJ 07632, UNITED STATES 1-2013670562","PANTOS NORTH AMERICA, INC.","111 SYLVAN AVE SOUTH BUILDING L2, ENGLEWOOD CLIFFS, NJ 07632, UNITED STATES 1-2013670562",,,"FREE CUTTING BRASS ROD TO ASTM B16 C36000 NET WT: 38,803.8 80 LBS(17.602 M/T)",1,"ADMIRAL METALS BRASS ROD PO NO.:|87002860 SIZE: NET WT: GROSS WT:|CASE NO:1-37",MSKU3915763,KR4825293
2021-01-08,MAEU206866403,,047E,"Master Bill",MAEU,9359052,"GERDA MAERSK",2021-01-07,"NEWARK, NEW JERSEY",,"PUSAN SOUTH KOREA",,BUSAN,"37 CTN","17,197","Container Yard","PANTOS LOGISTICS CO., LTD.","58 SAEMUNAN-RO JONGNO-GU SEOUL 03184,KOREA 82-516033666","PANTOS NORTH AMERICA, INC.","111 SYLVAN AVE SOUTH BUILDING L2, ENGLEWOOD CLIFFS, NJ 07632, UNITED STATES 1-2013670562","PANTOS NORTH AMERICA, INC.","111 SYLVAN AVE SOUTH BUILDING L2, ENGLEWOOD CLIFFS, NJ 07632, UNITED STATES 1-2013670562",,,"FREE CUTTING BRASS ROD TO AST M B16 C36000 NET WT: 37,747.9 10 LBS(17.123 M/T)",1,"ADMIRAL METALS BRASS ROD PO NO.:|87002861 SIZE: NET WT: GROSS WT:|CASE NO:1-37",MSKU3731745,KR4825286
2021-01-08,MAEU206417466,MAEU206866722,047E,"House Bill",MAEU,9359052,"GERDA MAERSK",2021-01-07,"NEWARK, NEW JERSEY",,"PUSAN SOUTH KOREA",,BUSAN,"37 CTN","17,676","Container Yard","POONGSAN CORPORATION","POONGSAN BLDG., 23, CHUNGJEONG-RO, SEODAEMUN-GU, 120-837, SEOUL, KOREA 82-234065114","POONGSAN AMERICA CORPORATION","601 SOUTH FIGUEROA ST. SUITE NO.4600 LOS ANGELES, CA90017, USA 1-2132360300","PANTOS NORTH AMERICAL INC.","MC#839206 111 SYLVAN AVE.SOUTH BUILDING L2 ENGLEWOOD CLIFFS, NJ 07632 1-2132360300",,,"FREE CUTTING BRASS ROD TO ASTM B16 C36000 NET WT: 38,803.8 80 LBS(17.602 M/T) . --TEL:( 213) 236-0300 ---ATTN:SUNG HO NG SUNG.HONG@PANTOS.COM",1,"ADMIRAL METALS BRASS ROD PO NO.:|87002860 SIZE: NET WT: GROSS WT:|CASE NO:1-37 MADE IN KOREA",MSKU3915763,KR4825293
2021-01-08,MAEU206866403,MAEU206866688,047E,"House Bill",MAEU,9359052,"GERDA MAERSK",2021-01-07,"NEWARK, NEW JERSEY",,"PUSAN SOUTH KOREA",,BUSAN,"37 CTN","17,197","Container Yard","POONGSAN CORPORATION","POONGSAN BLDG., 23, CHUNGJEONG-RO, SEODAEMUN-GU, 120-837, SEOUL, KOREA 82-234065114","POONGSAN AMERICA CORPORATION","601 SOUTH FIGUEROA ST. SUITE NO.4600 LOS ANGELES, CA90017, USA 1-2132360300","PANTOS NORTH AMERICAL INC.","MC#839206 111 SYLVAN AVE.SOUTH BUILDING L2 ENGLEWOOD CLIFFS, NJ 07632 1-2132360300",,,"FREE CUTTING BRASS ROD TO AST M B16 C36000 NET WT: 37,747.9 10 LBS(17.123 M/T) --TEL:(213 ) 236-0300 ---ATTN:SUNG HONG SUNG.HONG@PANTOS.COM",1,"ADMIRAL METALS BRASS ROD PO NO.:|87002861 SIZE: NET WT: GROSS WT:|CASE NO:1-37 MADE IN KOREA",MSKU3731745,KR4825286
2021-01-08,MAEU206866405,,047E,"Master Bill",MAEU,9359052,"GERDA MAERSK",2021-01-07,"NEWARK, NEW JERSEY",,"PUSAN SOUTH KOREA",,BUSAN,"39 CTN","18,429","Container Yard","PANTOS LOGISTICS CO., LTD.","58 SAEMUNAN-RO JONGNO-GU SEOUL 03184,KOREA 82-516033666","PANTOS NORTH AMERICA, INC.","111 SYLVAN AVE SOUTH BUILDING L2, ENGLEWOOD CLIFFS, NJ 07632, UNITED STATES 1-2013670562","PANTOS NORTH AMERICA, INC.","111 SYLVAN AVE SOUTH BUILDING L2, ENGLEWOOD CLIFFS, NJ 07632, UNITED STATES 1-2013670562",,,"FREE CUTTING BRASS ROD TO AST M B16 C36000 NET WT: 40,455.0 60 LBS(18.351 M/T)",1,"ADMIRAL METALS BRASS ROD PO NO.:|87002862 SIZE: NET WT: GROSS WT:|CASE NO:1-39",PONU0481391,KR4838470
2021-01-08,MAEU206866405,MAEU206866742,047E,"House Bill",MAEU,9359052,"GERDA MAERSK",2021-01-07,"NEWARK, NEW JERSEY",,"PUSAN SOUTH KOREA",,BUSAN,"39 CTN","18,429","Container Yard","POONGSAN CORPORATION","POONGSAN BLDG., 23, CHUNGJEONG-RO, SEODAEMUN-GU, 120-837, SEOUL, KOREA 82-234065114","POONGSAN AMERICA CORPORATION","601 SOUTH FIGUEROA ST. SUITE NO.4600 LOS ANGELES, CA90017, USA 1-2132360300","PANTOS NORTH AMERICAL INC.","MC#839206 111 SYLVAN AVE.SOUTH BUILDING L2 ENGLEWOOD CLIFFS, NJ 07632 1-2132360300",,,"FREE CUTTING BRASS ROD TO AST M B16 C36000 NET WT: 40,455.0 60 LBS(18.351 M/T) --TEL:(213 ) 236-0300 ---ATTN:SUNG HONG SUNG.HONG@PANTOS.COM",1,"ADMIRAL METALS BRASS ROD PO NO.:|87002862 SIZE: NET WT: GROSS WT:|CASE NO:1-39 MADE IN KOREA",PONU0481391,KR4838470
2021-01-06,HDMUBUWB5066713,NWSNNWSC2012243,094E,"House Bill",NWSN,9343716,"HANOVER EXPRESS",2021-01-05,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","36 CTN","15,231",,"DAECHANG CO. LTD.","1292-4 JEONGWANG-DONG SIHEUNG-SIKY UNGGI-DO KOREA","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE. 232 IRVINE CA 92604","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE. 232 IRVINE CA 92604",,,"BRASS ROD",1,"NO MARKS",BEAU2066494,193448498
2021-01-06,HDMUBUWB5066709,RLCLRSLAX2012112,094E,"House Bill",RLCL,9343716,"HANOVER EXPRESS",2021-01-05,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","41 PKG","16,777",,"DAECHANG CO LTD","1292-4 JEONGWANG-DONG,SIHEUNG-SI.KY UNGGI-DO, KOREA","PACIFIC METALS INTERNATIONAL LLC","13700 MARINA POINTE DR. 1720MARINA DEL REY CA 90292","PACIFIC METALS INTERNATIONAL LLC","13700 MARINA POINTE DR. 1720MARINA DEL REY CA 90292",,,"BRASS ROD",1,"NO MARKS",KOCU2142320,193448540
2021-01-06,HDMUBUWB5066594,,0094E,"Master Bill",HDMU,9343716,"HANOVER EXPRESS",2021-01-05,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","35 CTN","15,712",,"NEW WORLD SHIPPING CO.,LTD","SEOUL, KOREA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA",,,"1CNTR ""SHIPPER'S LOAD,COUNT & WEIGHT:"" (35 CARTONS) CY / CY BRASS ROD HS CODE : 7407.21 FREIGHT PREPAID COPY NON-NEGOTIABLE B/L RELEASE PROCEDURES",1,"DAECHANG LLOYD|S, INC.|LOS ANGELES,CA|P.O NO :|W/C NO :|FORM :|SIZE :|NET :|GROSS :|MADE IN KOREA",BSIU2495863,193448539
2021-01-06,HDMUBUWB5066713,,0094E,"Master Bill",HDMU,9343716,"HANOVER EXPRESS",2021-01-05,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","38 CTN","16,254",,"NEW WORLD SHIPPING CO.,LTD","BOOYOUNG INDUSTRY SEOUL, KOREA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA",,,"1CNTR ""SHIPPER'S LOAD,COUNT & WEIGHT:"" (38 CARTONS) CY / DR BRASS ROD BRASS BAR HS CODE : 7407.21 FREIGHT PREPAID COPY NON-NEGOTIABLE B/L RELEASE PROCEDURES",1,"LLOYDS PACIFIC|INT'L INC|P.O NO:|W/C NO:|FORM :|SIZE :|NET : LBS|GROSS : LBS|MADE IN KOREA",BEAU2066494,193448498
2021-01-06,HDMUBUWB5066709,,0094E,"Master Bill",HDMU,9343716,"HANOVER EXPRESS",2021-01-05,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","41 CAS","16,777",,"RAMSESLOGISTICSCO.,LTD.","6F,BUMHWABLDG,70-1BUKCHA NG-DONG,CHUNGKUSEOUL KORE A","USMX TRANSPORT, INC.","500 E.CARSON PLAZA DR. #113, CARSON, CA 90746 USA","USMX TRANSPORT, INC.","500 E.CARSON PLAZA DR. #113, CARSON, CA 90746 USA",,,"1CNTR ""SHIPPER'S LOAD,COUNT & WEIGHT:"" (41 WOODEN CASES) CY / CY BRASS ROD ASTM B16-10&249-12 C36000 H02 & ASTM B927/B927M C27450 FREIGHT PREPAID COPY NON-NEGOTIABLE B/L RELEASE PROCEDURES",1,"DAECHANG LLOYD|S, INC.|LONG BEACH(L.|A.)CA|P.O NO :11-624|W/C NO :1 - 41|FORM :|SIZE :|NET :36,831LBS|GROSS:36,988LB|S|MADE IN KOREA",KOCU2142320,193448540
2021-01-06,HDMUBUWB5066594,NWSNNWSC2012239,094E,"House Bill",NWSN,9343716,"HANOVER EXPRESS",2021-01-05,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","35 CTN","15,712",,"DAECHANG CO. LTD.","1292-4 JEONGWANG-DONG SIHEUNG-SI.K YUNGGI-DO KOREA","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE. 232 IRVINE CA 92604","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE. 232 IRVINE CA 92604",,,"BRASS ROD",1,"NO MARKS",BSIU2495863,193448539
2021-01-05,HLCUTLV201108147,HLCUTLVKK08147AA,83W,"House Bill",HLCU,9403229,"ZIM LUANDA",2021-01-02,"NEWARK, NEW JERSEY",,"HAIFA ISRAEL",,"HAIFA, IL","114 PCS","59,284","House to House","FINKELSTEIN METALS LTD.","HAZAIT ST. 1 ALON TAVOR INDUSTRIAL ZONE AFULA ELITE","FINKELSTEIN METALS USA INC","2638 UNITED LANE ELK GROVE VILLAGE, IL 60007 UNITED STATES","FTS INTERNATIONAL EXPRESS","840 MARK ST.ELK GROVE VILLAGE IL 60007 USA",,,"METAL PARTS C360, BRASS ROD HS CODE 7403.21 - 34 PACKAGES = 11 OF THEM IN BOXES BOXES TARA= 960 LB=435 KG METAL PARTS C360, BRASS ROD HS CODE 7403.21 37 PACKAGES 12 OF THEM IN BOXES BOXES TARA = 1,050 LB=476 KG METAL PARTS C360, BRASS ROD HS CODE 7403.21 40 PACKAGES 43,377 LB = 19,672 KG TOTAL 43,377 LB =19,672 KG",3,"NO MARKS|.",BSIU2307246|TLLU2445244|HLXU3344070,ML-IL1294089|ML-IL1297984|ML-IL1312999
